Centre,Gender,Labour Category,Labour Type,July-18,August-18,September-18,October-18,November-18,December-18,January-19,February-19,March-19,April-19,May-19,June-19,Annual Average,State,District,Centre_length
PAMARRU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,200.00,-,-,-,-,200.00,ANDHRA PRADESH,KRISHNA,7
VISSANNAPET,M,FIELD LABOUR,FIELD LABOUR,317.00,317.00,313.00,313.00,325.00,317.00,314.00,310.00,310.00,367.00,325.00,350.00,323.17,ANDHRA PRADESH,KRISHNA,11
VISSANNAPET,W,FIELD LABOUR,FIELD LABOUR,183.00,200.00,210.00,200.00,200.00,207.00,229.00,210.00,220.00,225.00,217.00,250.00,212.58,ANDHRA PRADESH,KRISHNA,11
VISSANNAPET,M,HERDSMEN,HERDSMEN,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,304.55,ANDHRA PRADESH,KRISHNA,11
VISSANNAPET,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KRISHNA,11
VISSANNAPET,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,300.00,300.00,400.00,400.00,400.00,400.00,400.00,-,-,-,371.43,ANDHRA PRADESH,KRISHNA,11
VISSANNAPET,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,200.00,250.00,250.00,250.00,250.00,300.00,-,-,-,250.00,ANDHRA PRADESH,KRISHNA,11
SIRVEL,M,FIELD LABOUR,FIELD LABOUR,250.00,263.00,275.00,275.00,250.00,250.00,238.00,250.00,213.00,200.00,200.00,200.00,238.67,ANDHRA PRADESH,KURNOOL,6
SIRVEL,W,FIELD LABOUR,FIELD LABOUR,150.00,163.00,188.00,188.00,150.00,150.00,180.00,200.00,175.00,100.00,100.00,-,158.55,ANDHRA PRADESH,KURNOOL,6
SIRVEL,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,210.00,210.00,220.00,220.00,190.00,190.00,170.00,200.83,ANDHRA PRADESH,KURNOOL,6
SIRVEL,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,6
SIRVEL,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,300.00,300.00,300.00,250.00,250.00,250.00,250.00,200.00,200.00,-,263.64,ANDHRA PRADESH,KURNOOL,6
SIRVEL,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,6
SIRVEL,M,"SKILLED 
LABOUR",BLACKSMITH,190.00,200.00,200.00,200.00,200.00,230.00,230.00,250.00,220.00,160.00,160.00,160.00,200.00,ANDHRA PRADESH,KURNOOL,6
SIRVEL,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,6
SIRVEL,M,"SKILLED 
LABOUR",CARPENTER,200.00,250.00,250.00,250.00,250.00,280.00,280.00,280.00,250.00,180.00,180.00,180.00,235.83,ANDHRA PRADESH,KURNOOL,6
SIRVEL,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,6
VELDURTHY,M,FIELD LABOUR,FIELD LABOUR,280.00,250.00,250.00,250.00,250.00,220.00,220.00,-,-,-,-,150.00,233.75,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,FIELD LABOUR,FIELD LABOUR,183.00,163.00,163.00,154.00,152.00,148.00,150.00,150.00,150.00,150.00,150.00,150.00,155.25,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,M,HERDSMEN,HERDSMEN,240.00,220.00,220.00,220.00,210.00,200.00,200.00,200.00,200.00,200.00,-,200.00,210.00,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",225.00,210.00,210.00,210.00,215.00,215.00,215.00,230.00,230.00,230.00,220.00,230.00,220.00,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,150.00,-,150.00,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,280.00,280.00,280.00,250.00,220.00,220.00,220.00,220.00,220.00,240.00,220.00,245.83,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,M,"SKILLED 
LABOUR",CARPENTER,320.00,300.00,300.00,300.00,280.00,250.00,250.00,240.00,240.00,240.00,-,240.00,269.09,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,M,"SKILLED 
LABOUR",COBBLER,300.00,280.00,280.00,280.00,275.00,275.00,275.00,250.00,250.00,250.00,220.00,250.00,265.42,ANDHRA PRADESH,KURNOOL,9
VELDURTHY,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,9
YAMMIGANUR,M,FIELD LABOUR,FIELD LABOUR,183.00,187.00,190.00,180.00,193.00,220.00,210.00,200.00,200.00,180.00,180.00,195.00,193.17,ANDHRA PRADESH,KURNOOL,10
YAMMIGANUR,W,FIELD LABOUR,FIELD LABOUR,138.00,140.00,150.00,140.00,150.00,150.00,145.00,140.00,134.00,134.00,133.00,140.00,141.17,ANDHRA PRADESH,KURNOOL,10
YAMMIGANUR,M,"SKILLED 
LABOUR",BLACKSMITH,170.00,170.00,180.00,180.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,190.91,ANDHRA PRADESH,KURNOOL,10
YAMMIGANUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,10
YAMMIGANUR,M,"SKILLED 
LABOUR",CARPENTER,190.00,190.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,260.00,270.00,270.00,231.67,ANDHRA PRADESH,KURNOOL,10
YAMMIGANUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,KURNOOL,10
CHENALAMADUGU,M,FIELD LABOUR,FIELD LABOUR,336.00,333.00,333.00,333.00,333.00,333.00,333.00,333.00,333.00,333.00,333.00,333.00,333.25,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,FIELD LABOUR,FIELD LABOUR,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,M,HERDSMEN,HERDSMEN,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",450.00,450.00,450.00,450.00,-,450.00,450.00,450.00,450.00,400.00,450.00,450.00,445.45,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,M,"SKILLED 
LABOUR",COBBLER,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ANDHRA PRADESH,PRAKASAM,13
CHENALAMADUGU,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,13
KARAMCHEDU,M,FIELD LABOUR,FIELD LABOUR,250.00,250.00,250.00,250.00,250.00,283.00,283.00,375.00,383.00,383.00,-,-,295.70,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,200.00,200.00,200.00,220.00,220.00,233.00,300.00,300.00,-,-,227.30,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,350.00,450.00,450.00,500.00,550.00,550.00,550.00,550.00,550.00,-,-,500.00,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,M,"SKILLED 
LABOUR",COBBLER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,ANDHRA PRADESH,PRAKASAM,10
KARAMCHEDU,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,M,FIELD LABOUR,FIELD LABOUR,292.00,300.00,325.00,325.00,321.00,314.00,314.00,314.00,317.00,317.00,338.00,333.00,317.50,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,W,FIELD LABOUR,FIELD LABOUR,242.00,233.00,270.00,260.00,258.00,258.00,250.00,250.00,250.00,250.00,267.00,250.00,253.17,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",400.00,400.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,-,-,440.00,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,M,"SKILLED 
LABOUR",CARPENTER,350.00,400.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,437.50,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,M,"SKILLED 
LABOUR",COBBLER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ANDHRA PRADESH,PRAKASAM,10
RAJAMPALLI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,PRAKASAM,10
INDUKURPETA,M,FIELD LABOUR,FIELD LABOUR,400.00,400.00,400.00,380.00,430.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,395.00,ANDHRA PRADESH,S.P.S.R. NELLOR,11
INDUKURPETA,W,FIELD LABOUR,FIELD LABOUR,250.00,250.00,250.00,250.00,238.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,219.83,ANDHRA PRADESH,S.P.S.R. NELLOR,11
INDUKURPETA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",450.00,450.00,500.00,450.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,520.83,ANDHRA PRADESH,S.P.S.R. NELLOR,11
INDUKURPETA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,S.P.S.R. NELLOR,11
MARRIPADU,M,FIELD LABOUR,FIELD LABOUR,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
MARRIPADU,W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
MARRIPADU,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
MARRIPADU,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
MARRIPADU,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
MARRIPADU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ANDHRA PRADESH,S.P.S.R. NELLOR,9
THUMMURU,M,FIELD LABOUR,FIELD LABOUR,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ANDHRA PRADESH,S.P.S.R. NELLOR,8
THUMMURU,W,FIELD LABOUR,FIELD LABOUR,233.00,233.00,233.00,233.00,233.00,233.00,233.00,233.00,233.00,233.00,225.00,225.00,231.67,ANDHRA PRADESH,S.P.S.R. NELLOR,8
THUMMURU,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ANDHRA PRADESH,S.P.S.R. NELLOR,8
THUMMURU,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,S.P.S.R. NELLOR,8
THUMMURU,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,-,300.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,254.55,ANDHRA PRADESH,S.P.S.R. NELLOR,8
THUMMURU,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,S.P.S.R. NELLOR,8
BARUVA,M,FIELD LABOUR,FIELD LABOUR,400.00,400.00,400.00,400.00,433.00,413.00,400.00,375.00,375.00,400.00,375.00,425.00,399.67,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,W,FIELD LABOUR,FIELD LABOUR,300.00,250.00,250.00,200.00,225.00,238.00,233.00,225.00,225.00,225.00,200.00,200.00,230.92,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,400.00,400.00,-,-,-,-,-,400.00,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,250.00,250.00,-,-,-,-,-,250.00,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,ANDHRA PRADESH,SRIKAKULAM,6
BARUVA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,6
KORASAWADA,M,FIELD LABOUR,FIELD LABOUR,500.00,-,-,-,400.00,363.00,350.00,500.00,500.00,390.00,383.00,350.00,415.11,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,W,FIELD LABOUR,FIELD LABOUR,-,275.00,250.00,250.00,250.00,-,225.00,250.00,300.00,275.00,263.00,-,259.78,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,300.00,300.00,250.00,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",500.00,500.00,500.00,-,-,400.00,-,-,-,500.00,500.00,500.00,485.71,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,250.00,-,-,-,-,-,-,250.00,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,-,381.82,ANDHRA PRADESH,SRIKAKULAM,10
KORASAWADA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,10
NADAGARM,M,FIELD LABOUR,FIELD LABOUR,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,W,FIELD LABOUR,FIELD LABOUR,-,400.00,350.00,400.00,350.00,350.00,350.00,350.00,340.00,340.00,340.00,-,357.00,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",500.00,500.00,500.00,500.00,-,500.00,500.00,500.00,500.00,500.00,500.00,-,500.00,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,-,-,-,-,-,-,-,-,-,-,-,500.00,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,450.00,450.00,408.33,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,M,"SKILLED 
LABOUR",COBBLER,400.00,-,-,-,-,-,-,-,-,-,-,-,400.00,ANDHRA PRADESH,SRIKAKULAM,8
NADAGARM,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,SRIKAKULAM,8
PONUGALLU,M,FIELD LABOUR,FIELD LABOUR,360.00,450.00,450.00,270.00,300.00,300.00,380.00,420.00,428.00,300.00,300.00,467.00,368.75,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,W,FIELD LABOUR,FIELD LABOUR,200.00,223.00,223.00,200.00,200.00,215.00,230.00,230.00,237.00,200.00,220.00,230.00,217.33,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,600.00,600.00,600.00,600.00,600.00,-,-,-,-,600.00,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,300.00,300.00,300.00,300.00,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,M,"SKILLED 
LABOUR",CARPENTER,500.00,-,-,-,-,400.00,-,-,-,500.00,500.00,500.00,480.00,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,400.00,-,-,400.00,ANDHRA PRADESH,VISAKHAPATNAM,9
PONUGALLU,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,9
RAVIKAMATAM,M,FIELD LABOUR,FIELD LABOUR,475.00,400.00,300.00,-,300.00,400.00,400.00,450.00,450.00,413.00,433.00,467.00,408.00,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,210.00,213.00,200.00,222.75,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,M,HERDSMEN,HERDSMEN,300.00,-,-,-,-,-,-,-,-,-,-,-,300.00,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,300.00,600.00,-,-,-,-,-,-,-,450.00,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,M,"SKILLED 
LABOUR",CARPENTER,300.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,500.00,500.00,500.00,383.33,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,500.00,500.00,500.00,500.00,ANDHRA PRADESH,VISAKHAPATNAM,11
RAVIKAMATAM,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VISAKHAPATNAM,11
BONGALI,M,FIELD LABOUR,FIELD LABOUR,400.00,450.00,450.00,375.00,363.00,350.00,-,-,-,-,300.00,300.00,373.50,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,W,FIELD LABOUR,FIELD LABOUR,-,200.00,300.00,200.00,250.00,-,-,250.00,250.00,-,-,-,241.67,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,350.00,400.00,400.00,-,-,-,-,-,-,-,383.33,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,400.00,-,-,-,-,-,-,400.00,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,450.00,-,-,-,-,-,-,450.00,ANDHRA PRADESH,VIZIANAGARAM,7
BONGALI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ANDHRA PRADESH,VIZIANAGARAM,7
